user_id,/tutorial/step-three,/tutorial/step-two,/tutorial/step-one,/,/signup,/features,/tutorial/intro,/tutorial/end,/features/web,/pricing,/tutorial/step-four,/features/mobile,/features/desktop,/about
6622,7,20,19,5,13,15,11,19,8,0,8,8,0,0
6623,10,7,2,13,5,0,9,5,12,0,18,2,18,0
6624,0,0,0,3,3,0,3,0,17,0,0,0,17,0
6625,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6626,0,0,0,9,0,0,0,0,0,0,0,0,0,0
6627,0,0,0,15,7,0,0,0,0,5,0,0,0,0
6628,10,18,13,12,12,8,16,3,0,0,20,12,12,0
6629,0,0,0,8,0,15,0,0,0,0,0,0,0,0
6630,0,0,4,11,6,0,4,0,0,0,0,0,0,0
6631,13,15,3,13,6,0,10,0,5,0,0,0,0,0
6632,0,0,8,11,19,0,9,0,0,0,0,4,18,0
6633,19,2,10,10,3,0,4,1,0,0,9,0,19,0
6634,7,3,19,6,3,0,3,15,0,0,16,0,0,0
6635,0,10,7,8,2,9,6,0,0,0,0,0,0,0
6636,0,0,0,9,0,0,0,0,0,0,0,0,0,0
6637,0,0,0,2,2,7,11,0,0,0,0,0,14,0
6638,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6639,0,0,0,10,0,0,0,0,0,0,0,0,0,0
6640,0,0,0,11,0,0,0,0,10,0,0,0,0,0
6641,0,0,0,2,2,0,0,0,0,0,0,0,1,0
6642,0,0,0,7,0,0,0,0,0,0,0,0,0,0
6643,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6644,0,0,0,6,12,9,0,0,0,0,0,0,0,0
6645,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6646,20,16,9,20,4,0,11,12,0,0,11,1,3,0
6647,5,10,13,10,14,0,6,19,0,0,3,0,19,0
6648,0,0,0,7,0,2,0,0,0,0,0,0,0,0
6649,0,0,6,5,15,0,10,0,0,14,0,0,0,0
6650,0,14,12,9,16,0,16,0,0,18,0,17,0,0
6651,0,0,0,10,11,0,0,0,0,0,0,0,0,0
6652,17,15,18,6,1,0,10,16,0,0,9,0,14,0
6653,2,6,13,11,4,0,19,18,0,0,10,0,0,2
6654,14,18,12,19,4,0,19,20,0,0,7,0,0,0
6655,0,0,0,7,0,0,0,0,0,0,0,0,0,0
6656,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6657,14,16,19,1,12,9,15,0,0,0,0,0,0,0
6658,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6659,2,17,13,4,17,0,4,0,8,10,0,0,0,0
6660,8,13,11,13,15,0,1,17,0,0,8,0,0,0
6661,0,0,0,1,12,0,0,0,0,0,0,0,0,0
6662,0,0,0,20,0,0,0,0,0,0,0,0,0,0
6663,0,0,0,7,9,19,0,0,0,0,0,0,1,0
6664,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6665,0,0,0,2,1,0,0,0,0,0,0,1,2,0
6666,20,17,3,3,5,0,10,0,4,0,15,0,6,20
6667,9,11,19,13,6,0,11,15,0,0,6,0,0,0
6668,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6669,2,20,11,2,10,19,12,15,0,17,15,0,9,0
6670,0,0,0,2,1,2,0,0,0,0,0,0,0,0
6671,0,0,0,11,0,0,0,0,0,0,0,0,0,0
6672,6,1,11,14,17,0,9,0,0,1,18,0,15,0
6673,19,16,8,1,20,0,1,7,15,0,6,10,0,0
6674,5,1,7,18,13,0,17,0,5,0,0,19,0,0
6675,0,0,0,15,0,0,0,0,0,0,0,0,0,0
6676,0,8,12,9,9,0,7,0,0,0,0,0,0,0
6677,0,0,4,3,19,0,6,0,19,0,0,0,0,0
6678,0,0,0,16,0,0,0,0,0,0,0,6,0,0
6679,15,14,10,7,10,0,16,6,0,0,2,0,0,0
6680,0,0,0,3,5,0,15,0,0,0,0,0,13,0
6681,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6682,0,0,0,9,9,0,0,0,2,0,0,0,11,0
6683,0,0,0,15,0,0,0,0,0,0,0,0,0,0
6684,4,9,2,16,11,0,13,6,2,0,5,0,0,0
6685,0,0,0,19,0,0,0,0,0,0,0,0,0,0
6686,0,0,0,5,15,0,0,0,2,1,0,2,0,0
6687,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6688,3,10,14,6,3,0,5,16,0,0,20,1,0,0
6689,0,0,0,1,2,0,0,0,0,0,0,0,1,0
6690,0,0,0,1,0,16,0,0,0,0,0,15,0,0
6691,16,15,2,9,3,0,4,19,0,0,17,0,0,0
6692,0,0,0,15,0,0,0,0,0,0,0,0,0,0
6693,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6694,0,0,0,19,19,0,5,0,6,0,0,0,0,0
6695,0,8,20,7,19,0,16,0,0,0,0,0,5,0
6696,0,0,0,16,15,0,0,0,0,0,0,19,0,0
6697,11,10,4,6,11,0,13,1,4,0,8,0,0,0
6698,0,0,0,20,8,0,13,0,0,0,0,0,13,0
6699,0,0,0,2,1,0,0,0,0,0,0,1,0,0
6700,7,9,18,14,13,9,11,10,0,0,9,0,0,0
6701,19,16,3,17,10,0,5,15,0,0,17,0,0,0
6702,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6703,0,0,0,13,0,0,0,0,0,0,0,0,0,0
6704,17,18,7,4,8,0,18,10,13,0,15,0,11,0
6705,3,6,19,6,9,0,1,9,0,0,7,4,0,0
6706,2,16,15,3,8,0,15,0,0,0,0,0,0,0
6707,0,0,0,19,0,0,0,0,0,0,0,0,0,0
6708,0,0,0,13,0,12,0,0,0,0,0,0,0,0
6709,0,0,13,15,11,19,6,0,3,0,0,0,0,0
6710,0,17,17,11,4,0,18,0,20,0,0,0,0,0
6711,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6712,0,0,0,9,6,0,18,0,17,0,0,0,6,0
6713,8,15,13,7,17,0,8,0,0,0,1,0,0,0
6714,0,0,0,3,10,0,0,0,18,18,0,0,0,13
6715,0,0,0,17,0,0,0,0,0,0,0,0,0,0
6716,4,10,8,5,7,0,2,0,0,0,18,10,0,0
6717,0,0,0,18,0,0,0,0,0,0,0,0,0,0
6718,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6719,0,0,0,5,0,0,0,0,0,0,0,0,0,0
6720,16,15,4,13,4,20,10,2,10,15,12,15,3,0
6721,9,13,11,15,11,0,16,11,2,0,1,15,0,0
6722,16,18,6,1,16,0,15,14,0,0,19,0,0,0
6723,0,0,0,6,18,0,14,0,0,0,0,15,0,0
6724,0,0,0,3,12,0,0,0,0,0,0,19,0,0
6725,0,0,4,11,9,12,2,0,5,0,0,2,0,0
6726,0,0,0,2,1,0,0,0,1,0,0,1,0,0
6727,0,0,0,6,1,0,0,0,17,0,0,0,0,0
6728,0,0,0,9,0,6,0,0,3,18,0,18,16,0
6729,16,13,1,15,7,0,2,17,0,0,18,0,0,0
6730,3,12,14,10,10,0,10,13,0,0,19,15,0,0
6731,6,12,16,12,7,0,9,12,0,0,8,0,0,0
6732,15,13,4,14,11,14,14,0,12,0,0,0,0,0
6733,12,9,20,4,17,0,11,6,0,0,15,0,0,0
6734,0,0,0,11,0,0,0,0,0,0,0,0,0,0
6735,0,7,7,6,7,0,15,0,0,0,0,0,10,0
6736,0,0,0,9,17,0,0,0,6,0,0,0,0,0
6737,0,0,0,9,0,0,0,0,0,0,0,0,0,0
6738,3,18,16,15,8,0,7,20,0,0,7,0,0,0
6739,16,13,15,16,8,16,13,0,15,0,4,4,0,0
6740,0,0,0,13,20,0,0,0,0,0,0,8,0,0
6741,12,8,10,10,11,10,16,0,0,0,0,0,0,0
6742,0,0,0,20,0,0,0,0,0,0,0,0,0,3
6743,0,0,0,18,0,0,0,0,0,0,0,0,0,0
6744,6,2,4,4,6,0,19,12,18,0,14,7,0,0
6745,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6746,0,0,0,4,0,0,0,0,0,0,0,0,0,0
6747,0,0,12,13,6,0,17,0,0,0,0,0,0,0
6748,0,0,16,2,8,0,13,0,0,1,0,0,0,12
6749,3,7,6,8,15,0,2,0,0,0,11,0,15,0
6750,0,0,0,11,0,0,0,0,0,0,0,0,0,0
6751,0,0,0,16,10,0,15,0,0,0,0,0,0,0
6752,0,0,0,19,19,15,0,0,0,0,0,0,12,0
6753,14,5,2,7,3,0,7,8,0,0,2,0,0,0
6754,0,0,0,19,10,0,0,0,0,0,0,0,18,0
6755,0,0,4,7,14,0,2,0,0,0,0,11,19,0
6756,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6757,17,13,17,15,6,13,17,5,18,0,14,0,0,0
6758,0,0,0,17,0,0,0,0,0,0,0,0,0,0
6759,0,0,0,13,0,0,0,0,0,0,0,12,0,0
6760,5,17,8,19,15,0,12,1,12,0,1,2,6,0
6761,0,0,0,10,8,0,4,0,0,0,0,16,0,0
6762,0,0,0,2,10,0,0,0,0,0,0,11,0,0
6763,0,0,0,17,6,0,0,0,0,0,0,4,0,8
6764,15,4,13,3,10,18,10,0,0,11,8,5,11,0
6765,12,10,16,14,12,13,9,0,0,0,16,0,0,0
6766,3,15,15,11,2,0,18,0,0,0,4,0,3,0
6767,18,11,1,4,8,0,13,0,0,0,0,15,0,0
6768,18,2,20,12,16,0,10,0,17,17,0,0,2,0
6769,18,8,15,1,8,0,11,16,18,0,9,0,2,0
6770,0,0,0,6,19,0,0,0,0,0,0,0,9,0
6771,3,2,14,10,5,0,14,0,0,6,0,13,0,0
6772,11,16,2,5,11,6,12,18,3,0,17,9,0,0
6773,9,7,8,16,2,0,9,0,0,0,0,16,0,0
6774,0,0,0,17,10,0,0,0,0,0,0,15,0,0
6775,0,0,0,20,0,0,0,0,0,0,0,0,0,0
6776,17,15,8,12,3,0,10,0,0,0,14,0,8,0
6777,1,14,3,6,18,0,15,3,0,0,5,8,0,0
6778,0,0,0,5,0,0,0,0,0,0,0,0,0,0
6779,0,0,0,2,0,1,0,0,0,2,0,0,0,0
6780,20,20,11,20,4,0,1,5,3,0,6,19,0,0
6781,2,5,3,15,19,10,6,0,0,0,17,0,6,0
6782,18,8,12,11,6,0,17,8,9,0,17,0,0,0
6783,0,0,0,11,19,3,15,0,0,0,0,14,0,0
6784,0,0,0,5,0,0,0,0,0,0,0,0,0,0
6785,18,5,9,8,19,0,6,2,0,0,11,0,0,0
6786,0,0,0,10,0,0,0,0,0,0,0,0,0,0
6787,0,8,3,15,6,0,11,0,20,0,0,14,0,0
6788,5,5,20,20,1,0,1,0,0,0,0,17,14,0
6789,0,0,17,3,19,8,8,0,0,0,0,0,14,0
6790,0,0,0,9,9,0,3,0,12,0,0,0,15,0
6791,0,0,0,2,1,0,0,0,0,0,0,0,1,2
6792,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6793,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6794,20,17,12,18,17,11,12,0,0,0,0,0,10,0
6795,0,0,0,8,0,0,0,0,0,0,0,0,0,0
6796,0,0,0,6,8,0,6,0,0,0,0,17,0,0
6797,8,19,9,14,5,16,12,11,0,7,6,0,0,0
6798,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6799,0,0,0,2,1,0,0,0,0,1,0,2,0,0
6800,0,0,0,16,0,0,0,0,0,0,0,0,0,0
6801,0,0,0,7,0,0,0,0,0,0,0,0,0,0
6802,0,0,0,2,1,0,0,0,1,0,0,0,1,0
6803,0,0,13,12,14,0,20,0,0,0,0,0,0,0
6804,0,20,8,16,3,0,4,0,0,0,0,0,2,0
6805,0,0,0,1,10,0,0,0,10,0,0,0,16,0
6806,6,5,12,9,9,0,14,0,0,0,0,0,0,0
6807,0,0,0,18,0,0,0,0,0,0,0,0,0,0
6808,19,7,3,18,14,0,19,7,0,0,1,7,11,0
6809,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6810,0,0,0,2,7,0,19,0,10,0,0,0,0,0
6811,0,0,0,12,0,0,0,0,0,0,0,0,0,0
6812,0,10,20,1,1,0,17,0,10,0,0,4,7,0
6813,0,14,3,1,2,0,15,0,1,0,0,0,0,0
6814,4,7,2,10,12,0,10,19,0,0,15,6,20,0
6815,0,0,0,7,3,0,0,0,0,0,0,9,0,0
6816,14,17,2,1,8,7,3,7,0,0,1,0,0,0
6817,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6818,0,0,0,6,15,0,7,0,0,0,0,15,4,0
6819,0,0,0,9,0,0,0,0,0,0,0,0,0,0
6820,0,0,8,9,14,0,20,0,0,0,0,0,0,0
6821,0,0,0,16,0,0,0,0,0,0,0,0,0,0
6822,0,0,0,4,3,0,11,0,0,13,0,0,0,0
6823,18,12,2,15,3,0,2,0,0,0,7,0,3,0
6824,0,0,0,20,0,0,0,0,0,0,0,0,0,0
6825,7,20,15,10,12,0,5,4,0,0,4,0,0,0
6826,12,13,19,5,11,0,19,8,0,13,7,0,0,0
6827,9,1,18,2,8,10,13,12,12,0,2,0,0,0
6828,0,5,9,17,12,0,1,0,20,0,0,0,0,0
6829,14,1,12,3,9,0,2,0,0,7,0,0,0,0
6830,0,0,19,15,1,12,7,0,0,0,0,0,0,0
6831,0,0,0,1,20,0,10,0,0,0,0,15,12,0
6832,0,0,0,20,16,0,0,0,9,0,0,19,2,0
6833,0,0,0,14,9,0,0,0,0,0,0,0,0,0
6834,9,10,16,8,12,0,4,9,0,0,10,8,0,0
6835,0,0,0,1,2,0,0,0,0,0,0,2,2,0
6836,2,9,8,14,20,0,3,0,0,0,0,0,0,3
6837,0,0,8,16,18,0,20,0,0,0,0,14,0,0
6838,0,0,0,2,1,0,0,0,2,0,0,0,2,0
6839,0,0,14,19,8,0,14,0,0,0,0,0,7,0
6840,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6841,0,0,0,20,0,0,0,0,0,0,0,0,0,0
6842,8,14,18,6,17,0,14,15,0,0,18,0,0,0
6843,0,0,0,10,3,0,3,0,0,0,0,10,0,0
6844,17,14,19,18,10,0,5,0,0,0,0,18,0,0
6845,0,0,0,15,0,6,0,0,0,0,0,0,0,0
6846,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6847,0,0,0,17,8,0,14,0,0,0,0,0,9,0
6848,8,9,7,8,18,12,7,6,0,0,14,8,10,0
6849,0,0,0,6,11,3,0,0,0,0,0,0,0,0
6850,4,13,2,15,19,0,17,0,0,0,0,0,2,18
6851,20,11,6,10,16,0,2,20,0,0,5,0,0,0
6852,0,0,0,4,0,0,0,0,0,0,0,0,0,0
6853,0,0,0,1,0,2,0,0,0,0,0,0,0,0
6854,0,0,0,5,15,0,0,0,0,17,0,0,0,0
6855,0,0,10,15,1,0,9,0,0,0,0,0,0,0
6856,0,0,0,1,1,0,0,0,1,0,0,2,0,0
6857,0,0,0,18,0,0,0,0,0,0,0,0,0,0
6858,0,0,0,6,5,10,0,0,20,0,0,13,0,0
6859,0,0,0,9,0,0,0,0,0,0,0,0,0,0
6860,0,0,0,16,13,10,3,0,0,0,0,19,0,0
6861,0,0,0,1,1,0,0,0,0,0,0,0,2,0
6862,18,6,16,15,12,11,12,0,12,0,7,0,0,0
6863,11,6,1,2,7,0,3,19,11,0,11,0,1,0
6864,0,0,0,8,0,0,0,0,0,0,0,0,0,0
6865,0,0,0,14,5,0,1,0,0,0,0,16,0,0
6866,0,0,0,1,1,0,0,0,0,0,0,5,0,0
6867,0,0,0,2,1,0,0,0,0,0,0,2,0,0
6868,0,13,12,10,3,9,4,0,0,0,0,4,0,0
6869,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6870,0,0,10,11,15,0,15,0,0,0,0,0,19,0
6871,0,0,0,6,19,0,0,0,0,0,0,0,0,0
6872,0,0,0,17,0,0,0,0,0,0,0,4,0,0
6873,0,0,0,1,17,0,0,0,0,0,0,15,11,0
6874,0,0,0,2,1,0,0,0,0,0,0,2,1,0
6875,15,7,14,12,11,12,9,1,0,0,13,12,14,0
6876,0,0,13,13,17,6,12,0,0,0,0,0,0,0
6877,10,4,7,16,19,0,15,0,0,0,3,0,0,0
6878,0,0,0,20,0,0,0,0,0,0,0,0,0,0
6879,3,19,19,10,6,0,5,4,12,0,14,0,0,0
6880,0,0,0,2,2,0,0,0,0,0,0,0,0,0
6881,3,14,1,6,7,16,12,0,0,0,0,0,19,0
6882,0,0,0,2,0,0,0,0,0,0,0,16,0,0
6883,0,0,0,4,13,0,0,0,0,0,0,2,3,0
6884,0,0,0,6,6,13,0,0,0,18,0,0,20,0
6885,0,0,0,10,0,0,0,0,0,0,0,0,0,0
6886,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6887,18,16,8,15,13,0,17,13,8,0,13,4,0,0
6888,0,0,0,2,2,0,0,0,2,0,0,0,0,0
6889,20,17,8,2,9,0,17,14,13,0,12,0,0,0
6890,0,0,0,2,2,0,0,0,2,0,0,1,0,0
6891,1,19,15,18,15,0,11,5,0,0,18,0,11,0
6892,0,16,11,4,3,0,20,0,3,0,0,0,1,0
6893,0,0,0,19,0,9,0,0,0,19,0,0,0,0
6894,3,12,10,2,9,2,6,10,0,0,11,0,14,0
6895,0,0,0,3,7,0,17,0,0,1,0,0,0,0
6896,0,0,0,8,0,0,0,0,0,0,0,0,0,0
6897,0,0,0,4,0,0,0,0,0,0,0,0,0,0
6898,0,0,0,2,1,0,0,0,0,1,0,2,1,0
6899,6,18,16,17,20,0,10,9,0,0,17,6,0,0
6900,0,0,0,5,2,0,13,0,0,0,0,0,0,0
6901,0,6,17,9,11,0,6,0,14,0,0,12,0,0
6902,17,19,6,3,11,11,17,0,9,0,0,0,5,0
6903,0,0,0,14,0,12,0,0,20,0,0,0,0,0
6904,17,3,11,16,1,0,1,1,18,0,16,5,0,0
6905,0,0,0,11,16,0,0,0,0,0,0,10,17,0
6906,0,0,0,8,12,0,0,0,17,0,0,0,0,0
6907,4,1,6,15,12,0,20,9,0,0,13,17,0,2
6908,0,0,18,17,12,0,3,0,0,0,0,0,12,0
6909,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6910,17,9,8,15,15,6,10,19,11,0,17,0,9,0
6911,9,4,7,20,1,0,6,0,0,0,11,0,8,0
6912,0,0,0,18,10,0,0,0,0,0,0,2,0,0
6913,0,0,0,7,0,0,0,0,0,0,0,0,0,0
6914,13,15,17,3,1,0,11,3,0,0,9,0,0,0
6915,6,20,16,12,17,0,1,0,0,0,0,0,1,0
6916,0,0,0,10,2,20,7,0,3,0,0,4,0,0
6917,0,0,0,16,0,0,0,0,0,0,0,0,0,12
6918,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6919,0,0,0,12,13,17,6,0,9,0,0,0,0,0
6920,0,0,0,14,0,0,0,0,0,0,0,0,0,0
6921,0,0,0,3,20,0,0,0,0,0,0,0,1,0
6922,0,14,17,17,6,0,1,0,0,0,0,0,0,0
6923,0,0,0,6,2,0,0,0,0,0,0,0,0,0
6924,14,14,9,12,5,0,6,3,0,0,11,0,0,0
6925,14,12,4,10,10,0,2,3,0,0,9,10,0,0
6926,0,0,0,1,2,0,0,0,1,2,0,0,0,0
6927,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6928,0,0,0,14,0,0,0,0,8,0,0,11,20,0
6929,0,18,20,14,5,0,3,0,0,0,0,0,0,0
6930,0,0,0,10,0,0,0,0,0,0,0,0,0,0
6931,0,0,0,10,0,0,0,0,0,0,0,0,0,0
6932,14,3,8,10,14,0,20,0,0,0,0,0,0,0
6933,5,17,7,10,7,0,11,0,2,0,0,0,12,0
6934,0,0,0,17,0,0,0,0,0,0,0,0,0,0
6935,0,0,0,15,0,0,0,0,0,0,0,0,0,0
6936,0,0,0,1,1,1,0,0,0,0,0,1,0,0
6937,3,16,3,10,9,0,18,0,19,0,17,0,0,0
6938,0,0,0,5,20,0,0,0,0,0,0,0,0,0
6939,0,0,0,16,17,0,0,0,0,0,0,0,14,0
6940,0,0,0,8,0,0,0,0,0,0,0,0,0,0
6941,0,0,0,14,0,0,0,0,0,0,0,0,0,0
6942,0,0,0,17,7,0,0,0,0,0,0,20,10,0
6943,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6944,19,7,18,5,8,0,16,0,12,0,0,0,0,0
6945,0,0,0,20,0,0,0,0,0,0,0,0,0,0
6946,8,8,2,5,10,3,7,11,0,0,1,0,1,0
6947,0,9,4,10,7,7,6,0,0,0,0,0,0,11
6948,7,3,7,14,3,0,20,8,10,0,16,0,10,0
6949,14,5,6,1,19,0,19,0,7,0,15,0,6,0
6950,0,17,12,6,6,0,7,0,12,0,0,12,0,0
6951,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6952,0,0,0,1,2,0,0,0,0,0,0,0,0,0
6953,0,0,0,2,14,0,0,0,15,0,0,0,0,0
6954,4,5,12,9,5,0,18,6,0,0,14,12,0,0
6955,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6956,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6957,0,10,13,9,10,0,3,0,0,0,0,0,1,0
6958,0,0,0,3,11,0,0,0,0,0,0,13,1,0
6959,0,0,0,18,0,0,0,0,0,0,0,0,0,0
6960,0,0,0,20,0,0,0,0,0,0,0,0,0,0
6961,9,14,2,17,9,0,16,0,12,0,0,0,0,0
6962,0,0,0,1,2,0,0,0,1,0,0,1,0,0
6963,0,0,0,14,0,0,0,0,0,0,0,0,0,0
6964,0,0,0,16,2,0,0,0,0,0,0,0,5,0
6965,0,0,0,1,20,4,0,0,20,4,0,0,0,20
6966,0,0,0,14,0,3,0,0,0,0,0,0,0,0
6967,0,11,1,2,10,16,3,0,14,3,0,0,5,0
6968,0,0,0,7,9,0,9,0,0,0,0,2,3,0
6969,0,0,0,2,1,0,0,0,0,0,0,0,0,0
6970,10,14,6,18,10,0,5,0,0,0,0,0,0,0
6971,17,15,5,13,20,0,15,17,0,0,15,0,0,0
6972,0,0,0,4,0,0,0,0,0,0,0,0,0,0
6973,18,16,12,18,4,0,2,10,0,0,13,13,0,0
6974,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6975,10,1,20,14,9,0,14,7,10,0,6,0,0,0
6976,0,0,0,10,0,0,0,0,0,4,0,0,0,0
6977,0,0,12,17,8,18,5,0,0,0,0,0,0,0
6978,0,0,0,15,0,0,0,0,0,0,0,0,0,0
6979,0,0,0,20,0,0,0,0,0,0,0,0,0,0
6980,17,13,7,1,11,0,6,0,0,0,0,13,0,17
6981,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6982,0,0,0,4,0,0,0,0,0,0,0,0,0,0
6983,0,0,0,9,0,0,0,0,19,12,0,15,0,0
6984,0,0,0,14,0,0,0,0,0,0,0,0,0,0
6985,0,0,0,8,0,0,0,0,0,0,0,0,0,0
6986,7,13,8,10,4,0,9,4,3,0,8,16,0,0
6987,0,0,0,13,3,0,18,0,16,0,0,0,0,0
6988,13,14,3,7,3,10,14,11,14,0,19,0,0,0
6989,0,0,0,15,0,0,0,0,0,0,0,14,0,0
6990,0,0,2,6,2,0,16,0,14,0,0,0,0,0
6991,15,17,2,14,1,0,4,0,0,0,6,11,0,0
6992,4,15,7,5,9,0,17,5,0,0,12,0,0,0
6993,0,0,0,20,5,0,10,0,0,0,0,0,4,0
6994,18,8,4,5,14,0,16,0,0,0,20,12,5,0
6995,1,13,17,13,14,0,2,3,0,0,20,0,0,2
6996,0,0,0,5,0,0,0,0,0,0,0,0,0,0
6997,0,0,13,12,5,0,8,0,0,0,0,17,0,0
6998,0,0,0,2,3,0,0,0,0,0,0,4,0,0
6999,17,12,5,16,20,0,1,19,0,0,4,0,0,0
7000,0,0,0,12,5,0,5,0,0,0,0,0,18,0
7001,0,0,0,1,2,0,0,0,0,0,0,0,0,0
7002,0,0,0,6,0,0,0,0,0,0,0,0,0,0
7003,1,8,5,14,8,0,8,0,0,2,0,0,0,0
7004,0,0,0,16,7,0,0,0,0,0,0,0,0,16
7005,0,6,9,8,17,0,18,0,15,4,0,0,19,0
7006,0,0,0,2,1,1,0,0,1,0,0,0,0,0
7007,11,17,3,3,14,0,1,0,0,0,0,0,0,0
7008,3,5,1,19,16,0,19,12,0,0,11,9,0,0
7009,4,4,10,16,4,0,11,20,0,0,4,4,2,0
7010,0,0,0,1,1,0,0,0,0,0,0,1,1,0
7011,0,0,0,5,1,0,0,0,6,0,0,15,0,0
7012,15,7,13,17,2,6,17,20,0,0,6,0,0,0
7013,0,0,0,12,0,0,0,0,0,0,0,0,0,0
7014,0,20,11,18,8,0,12,0,18,18,0,0,8,0
7015,0,0,0,13,12,0,0,0,7,0,0,0,0,0
7016,0,0,9,6,2,0,7,0,0,0,0,0,0,0
7017,6,2,12,13,14,0,2,13,0,10,15,18,12,0
7018,0,0,0,4,0,0,0,0,0,0,0,0,0,0
7019,0,12,1,9,18,0,5,0,0,0,0,0,0,0
7020,0,0,0,16,12,0,0,0,5,0,0,8,0,0
7021,0,0,0,17,15,0,0,0,17,0,0,0,0,0
7022,0,0,0,2,2,0,0,0,1,0,0,0,0,0
7023,0,0,0,4,11,14,0,0,0,13,0,13,0,11
7024,0,0,0,2,1,0,0,0,0,0,0,1,1,0
7025,0,0,0,8,9,0,0,0,11,0,0,0,0,0
7026,0,0,0,16,0,0,0,0,0,0,0,0,0,0
7027,0,0,0,8,0,0,0,0,0,0,0,4,0,0
7028,13,15,15,7,19,10,9,0,9,0,20,0,13,0
7029,0,0,0,2,1,2,0,0,1,0,0,0,2,0
7030,0,0,0,13,2,0,0,0,6,2,0,10,0,0
7031,0,0,0,20,0,0,0,0,0,0,0,17,0,0
7032,0,0,0,2,2,0,0,0,2,0,0,0,1,0
7033,0,0,0,3,0,0,0,0,0,0,0,0,0,0
7034,19,17,17,19,8,18,2,7,0,14,15,4,0,0
7035,0,6,8,2,15,0,8,0,6,0,0,8,0,0
7036,4,5,6,2,6,0,15,10,13,0,4,0,0,0
7037,0,0,0,4,0,11,0,0,0,0,0,0,0,0
7038,0,0,0,15,6,0,0,0,0,0,0,8,0,0
7039,9,11,14,9,12,0,10,6,0,0,19,6,0,0
7040,0,0,0,4,0,0,0,0,0,0,0,0,0,0
7041,14,5,17,1,20,7,3,15,0,0,8,0,0,16
7042,0,0,0,6,0,0,0,0,0,0,0,0,0,0
7043,0,0,0,12,5,0,0,0,0,0,0,16,0,0
7044,0,7,17,15,7,0,18,0,0,15,0,19,20,0
7045,2,1,19,19,5,4,18,0,12,0,19,0,0,0
7046,0,0,0,11,0,10,0,0,0,0,0,0,0,0
7047,0,0,0,2,1,0,0,0,1,0,0,0,0,0
7048,0,0,0,2,1,2,0,0,0,0,0,1,0,0
7049,17,18,8,19,18,0,10,0,0,0,17,0,0,0
7050,3,19,11,7,17,2,2,11,11,0,1,0,14,3
7051,0,0,0,16,8,0,0,0,0,0,0,0,0,0
7052,0,0,0,9,3,0,7,0,0,0,0,0,19,0
7053,15,16,19,9,9,11,6,9,8,0,15,0,0,0
7054,0,0,0,13,18,16,0,0,0,0,0,0,0,0
7055,0,0,0,9,0,0,0,0,0,0,0,0,0,0
7056,19,6,2,2,1,0,20,8,0,0,14,0,10,0
7057,5,1,16,15,16,0,3,15,0,0,2,0,0,0
7058,0,0,0,17,19,0,0,0,6,0,0,0,0,0
7059,0,0,11,14,1,4,10,0,0,0,0,0,0,0
7060,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7061,0,0,0,1,1,0,0,0,0,0,0,1,0,2
7062,0,0,0,11,0,0,0,0,13,0,0,5,8,0
7063,0,0,0,11,0,0,0,0,0,0,0,0,0,0
7064,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7065,0,0,0,15,17,0,10,0,0,0,0,0,0,0
7066,5,2,5,17,16,0,4,0,0,0,19,0,0,18
7067,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7068,11,17,11,3,17,0,4,0,0,0,15,16,3,0
7069,0,0,0,15,0,0,0,0,0,0,0,0,0,0
